Order_ID,Order_Date,Customer_ID,Product_ID,Store_ID,Quantity,Unit_Price,Discount_%,Revenue,Profit
O01215,2024-08-11,C1727,P107,S036,2,82.0,5,155.8,40.12
O01216,2024-09-07,C0916,P014,S025,4,57.0,15,193.8,63.64
O01217,2025-04-05,C0456,P148,S031,3,161.0,15,410.55,142.52
O01218,2024-12-31,C2974,P029,S033,4,126.0,0,504.0,119.5
O01219,2024-06-25,C0065,P153,S021,3,96.0,0,288.0,58.88
O01220,2025-12-19,C2169,P069,S028,2,94.0,5,178.6,55.84
O01221,2024-03-12,C2711,P168,S036,2,78.0,0,156.0,52.24
O01222,2024-12-20,C1551,P091,S030,1,463.0,0,463.0,208.35
O01223,2025-11-29,C2824,P127,S008,2,417.6,20,668.16,300.67
O01224,2025-10-07,C2516,P052,S017,5,44.0,5,209.0,50.33
O01225,2024-06-22,C0261,P129,S023,1,51.0,15,43.35,12.54
O01226,2024-06-08,C0118,P070,S002,5,91.0,20,364.0,78.69
O01227,2025-07-16,C0652,P173,S032,1,98.0,0,98.0,29.56
O01228,2025-09-22,C1951,P139,S004,1,134.4,10,120.96,26.61
O01229,2024-04-02,C2765,P134,S002,2,121.0,5,229.9,50.85
O01230,2025-07-18,C1083,P144,S008,4,442.8,15,1505.52,677.48
O01231,2024-06-19,C1423,P121,S002,1,85.2,0,85.2,27.69
O01232,2025-02-28,C2550,P064,S008,3,73.0,10,197.1,56.75
O01233,2024-03-26,C2618,P010,S036,5,39.0,10,175.5,37.44
O01234,2025-12-09,C1157,P079,S008,2,99.6,5,189.24,60.0
O01235,2024-03-08,C2904,P013,S034,2,66.0,0,132.0,36.1
O01236,2025-06-14,C1952,P105,S003,5,97.2,20,388.8,76.91
O01237,2025-02-08,C0726,P061,S024,3,61.0,0,183.0,47.65
O01238,2024-03-17,C1098,P173,S010,1,98.0,15,83.3,26.76
O01239,2025-03-27,C2130,P106,S015,1,54.0,10,48.6,14.94
O01240,2025-02-10,C2876,P126,S030,2,62.0,0,124.0,39.84
O01241,2025-12-09,C2768,P048,S004,5,536.0,20,2144.0,964.8
O01242,2025-04-08,C2509,P032,S005,5,130.0,10,585.0,110.62
O01243,2025-07-02,C2259,P021,S004,3,70.0,5,199.5,48.84
O01244,2024-08-22,C1760,P083,S024,2,178.8,0,357.6,110.27
O01245,2025-09-01,C0054,P040,S022,2,147.0,15,249.9,46.8
O01246,2025-02-06,C2426,P072,S004,4,85.2,0,340.8,101.43
O01247,2025-10-18,C2622,P087,S030,3,464.4,0,1393.2,626.94
O01248,2024-04-23,C2286,P130,S010,2,69.0,15,117.3,26.51
O01249,2024-01-03,C2559,P098,S008,2,101.0,10,181.8,41.98
O01250,2024-01-15,C2623,P081,S008,4,138.0,20,441.6,103.29
O01251,2025-11-21,C0607,P111,S036,2,88.8,15,150.96,33.23
O01252,2024-02-02,C0158,P093,S016,3,46.0,10,124.2,23.87
O01253,2024-10-20,C1511,P044,S017,2,100.8,15,171.36,58.43
O01254,2025-12-24,C1987,P107,S018,4,98.4,10,354.24,91.26
O01255,2025-10-24,C2149,P107,S015,5,98.4,0,492.0,91.5
O01256,2024-05-17,C1304,P127,S026,2,348.0,0,696.0,313.2
O01257,2024-10-22,C2498,P090,S033,5,251.0,5,1192.25,536.51
O01258,2025-05-30,C1155,P113,S019,1,91.0,10,81.9,17.7
O01259,2024-11-30,C2493,P040,S012,3,147.0,10,396.9,130.21
O01260,2025-02-09,C0823,P037,S029,4,129.0,0,516.0,105.36
O01261,2025-05-19,C0965,P022,S007,3,42.0,5,119.7,31.59
O01262,2025-02-10,C1068,P022,S008,3,50.4,15,128.52,41.27
O01263,2025-11-05,C1966,P070,S005,4,91.0,0,364.0,126.75
O01264,2025-09-11,C2579,P117,S034,3,35.0,15,89.25,17.37
O01265,2024-03-03,C1293,P156,S012,1,67.0,5,63.65,13.78
O01266,2024-09-19,C1747,P052,S022,1,44.0,0,44.0,12.3
O01267,2024-07-21,C2504,P002,S002,5,74.0,20,296.0,66.02
O01268,2024-01-04,C0608,P101,S034,1,480.0,10,432.0,194.4
O01269,2025-09-14,C0160,P074,S032,4,159.0,5,604.2,159.8
O01270,2025-08-05,C1283,P151,S031,3,116.0,20,278.4,50.37
O01271,2025-11-16,C2439,P003,S006,5,45.6,5,216.6,61.41
O01272,2025-05-19,C2054,P137,S021,5,43.2,15,183.6,33.89
O01273,2025-09-24,C1176,P017,S015,1,204.0,20,163.2,41.85
O01274,2025-07-02,C2758,P045,S002,5,51.0,15,216.75,58.96
O01275,2025-05-28,C1689,P166,S015,1,304.0,5,288.8,129.96
O01276,2025-06-26,C0396,P089,S018,4,84.0,10,302.4,88.75
O01277,2024-07-14,C2573,P152,S002,1,85.2,0,85.2,15.63
O01278,2024-07-09,C1347,P083,S018,1,178.8,15,151.98,49.41
O01279,2024-05-07,C1268,P176,S013,3,53.0,0,159.0,44.8
O01280,2025-07-03,C2177,P089,S017,2,100.8,5,191.52,51.43
O01281,2025-10-06,C1544,P075,S009,2,75.0,15,127.5,23.33
O01282,2024-10-27,C1315,P143,S006,5,30.0,10,135.0,47.15
O01283,2025-07-11,C2511,P133,S003,3,201.6,0,604.8,201.48
O01284,2024-10-23,C2501,P033,S022,5,116.0,10,522.0,164.43
O01285,2025-08-14,C0257,P050,S021,3,108.0,5,307.8,94.32
O01286,2025-07-03,C2014,P003,S024,1,38.0,15,32.3,10.93
O01287,2024-01-18,C0726,P094,S003,3,69.6,0,208.8,52.08
O01288,2024-10-07,C2915,P044,S010,4,100.8,15,342.72,81.69
O01289,2025-01-06,C0592,P093,S035,4,46.0,15,156.4,44.18
O01290,2025-03-13,C1802,P045,S010,4,51.0,0,204.0,66.95
O01291,2024-05-13,C0057,P145,S001,5,140.0,0,700.0,198.1
O01292,2024-02-21,C2954,P169,S036,3,46.0,20,110.4,33.55
O01293,2025-12-03,C1551,P152,S014,3,71.0,10,191.7,53.37
O01294,2024-12-07,C1850,P139,S004,1,112.0,10,100.8,33.42
O01295,2025-09-08,C0631,P139,S003,4,134.4,15,456.96,140.45
O01296,2025-05-27,C1811,P059,S013,5,40.8,0,204.0,49.23
O01297,2025-10-31,C2699,P089,S020,4,84.0,0,336.0,67.83
O01298,2025-04-30,C0900,P056,S030,1,56.4,20,45.12,12.55
O01299,2025-09-12,C1288,P032,S019,5,156.0,0,780.0,150.31
O01300,2025-10-19,C1414,P115,S004,2,60.0,10,108.0,26.91
O01301,2025-02-17,C2437,P026,S015,3,60.0,15,153.0,40.66
O01302,2025-11-19,C0103,P012,S031,4,388.0,10,1396.8,628.56
O01303,2024-04-11,C1603,P005,S002,4,153.0,0,612.0,198.89
O01304,2024-06-13,C0124,P024,S018,2,89.0,0,178.0,57.62
O01305,2024-12-19,C1566,P068,S030,1,68.0,15,57.8,18.11
O01306,2024-03-14,C0773,P173,S024,5,98.0,10,441.0,145.07
O01307,2025-07-30,C1943,P103,S031,2,77.0,10,138.6,39.09
O01308,2024-07-16,C1929,P158,S012,3,497.0,15,1267.35,570.31
O01309,2024-04-28,C2664,P004,S030,3,81.0,20,194.4,49.61
O01310,2024-01-05,C2660,P064,S018,4,73.0,5,277.4,68.84
O01311,2025-06-29,C1667,P111,S017,1,74.0,5,70.3,24.48
O01312,2024-01-10,C0477,P049,S024,1,120.0,0,120.0,30.89
O01313,2025-10-30,C2981,P170,S007,4,57.6,15,195.84,36.28
O01314,2024-10-17,C1606,P122,S016,3,52.0,10,140.4,36.7
O01315,2024-07-04,C2451,P139,S002,1,134.4,20,107.52,20.3
O01316,2024-07-29,C0811,P158,S023,4,497.0,15,1689.8,760.41
O01317,2025-09-08,C1263,P128,S006,2,570.0,15,969.0,436.05
O01318,2024-03-05,C0228,P039,S031,5,586.0,15,2490.5,1120.73
O01319,2025-05-10,C1462,P029,S007,5,126.0,15,535.5,108.43
O01320,2024-12-13,C0357,P075,S030,1,75.0,20,60.0,20.68
O01321,2025-05-30,C1005,P083,S016,5,149.0,15,633.25,182.78
O01322,2025-12-19,C0912,P083,S035,1,149.0,15,126.65,36.82
O01323,2025-03-30,C0537,P138,S010,2,485.0,10,873.0,392.85
O01324,2025-05-04,C0038,P162,S025,2,160.0,0,320.0,85.98
O01325,2024-10-23,C1986,P029,S018,5,126.0,20,504.0,149.85
O01326,2024-03-30,C2424,P073,S016,3,82.0,5,233.7,43.8
O01327,2025-01-11,C1698,P125,S019,2,37.0,15,62.9,11.59
O01328,2025-11-26,C1965,P082,S008,4,289.0,5,1098.2,494.19
O01329,2025-12-08,C2425,P006,S035,5,127.0,0,635.0,203.3
O01330,2024-04-10,C2769,P060,S019,2,387.0,20,619.2,278.64
O01331,2024-08-26,C2960,P040,S035,2,147.0,10,264.6,80.48
O01332,2024-10-03,C1715,P179,S032,2,89.0,20,142.4,47.47
O01333,2024-01-24,C1457,P094,S010,5,69.6,0,348.0,82.76
O01334,2024-04-23,C2711,P090,S005,2,301.2,20,481.92,216.86
O01335,2024-04-03,C1928,P133,S025,5,168.0,10,756.0,149.46
O01336,2025-05-04,C1446,P102,S004,5,146.0,5,693.5,134.0
O01337,2025-07-08,C2214,P142,S024,5,62.0,0,310.0,101.87
O01338,2025-12-10,C0466,P096,S032,4,107.0,15,363.8,78.49
O01339,2025-11-22,C1680,P015,S027,3,38.0,0,114.0,26.82
O01340,2025-08-01,C2821,P085,S011,4,160.8,10,578.88,153.04
O01341,2024-12-06,C2493,P077,S024,1,156.0,20,124.8,38.44
O01342,2024-07-10,C0753,P116,S019,5,79.0,0,395.0,137.46
O01343,2024-11-17,C0824,P101,S031,2,480.0,0,960.0,432.0
O01344,2024-05-25,C0148,P001,S019,3,79.0,20,189.6,39.9
O01345,2024-04-07,C0210,P024,S012,3,89.0,0,267.0,90.43
O01346,2025-08-19,C2384,P121,S009,4,71.0,5,269.8,64.17
O01347,2024-05-14,C1269,P065,S021,3,67.0,0,201.0,42.35
O01348,2024-08-15,C2801,P146,S004,3,104.4,15,266.22,87.95
O01349,2025-02-09,C0343,P029,S035,1,126.0,15,107.1,31.66
O01350,2024-12-12,C2710,P151,S008,1,139.2,10,125.28,43.57
O01351,2024-08-21,C1320,P130,S034,5,82.8,0,414.0,117.39
O01352,2024-12-02,C1120,P003,S016,2,45.6,5,86.64,17.29
O01353,2024-10-28,C2297,P074,S010,3,159.0,0,477.0,92.97
O01354,2025-06-26,C1613,P088,S007,4,204.0,10,734.4,175.25
O01355,2024-05-16,C0468,P149,S030,5,130.0,15,552.5,141.59
O01356,2024-02-08,C2846,P079,S008,1,83.0,5,78.85,21.78
O01357,2025-01-30,C1119,P083,S034,3,149.0,0,447.0,121.88
O01358,2024-11-26,C0498,P101,S017,3,480.0,5,1368.0,615.6
O01359,2024-10-29,C2405,P177,S035,4,126.0,0,504.0,103.0
O01360,2024-11-11,C1931,P049,S014,3,144.0,0,432.0,134.23
O01361,2025-07-10,C2344,P033,S030,3,139.2,5,396.72,136.43
O01362,2024-08-25,C2947,P084,S016,1,105.6,5,100.32,19.84
O01363,2025-01-16,C2062,P090,S012,1,251.0,20,200.8,90.36
O01364,2025-05-17,C1227,P004,S035,5,81.0,0,405.0,88.22
O01365,2025-05-19,C1707,P135,S033,3,152.4,5,434.34,128.66
O01366,2024-10-21,C2426,P175,S011,1,96.0,10,86.4,17.45
O01367,2025-08-22,C1536,P163,S028,4,91.2,0,364.8,85.93
O01368,2024-01-01,C1311,P064,S022,4,73.0,5,277.4,53.33
O01369,2025-09-23,C0836,P167,S005,4,134.0,5,509.2,124.17
O01370,2024-08-12,C2112,P134,S013,3,121.0,0,363.0,65.48
O01371,2024-10-12,C1220,P122,S011,5,52.0,20,208.0,43.82
O01372,2025-04-27,C1578,P126,S021,1,62.0,15,52.7,15.62
O01373,2025-11-16,C2920,P124,S036,2,54.0,20,86.4,21.45
O01374,2025-06-19,C1970,P097,S035,2,61.0,0,122.0,22.27
O01375,2025-03-08,C1151,P108,S019,1,58.0,5,55.1,18.65
O01376,2025-09-08,C2336,P035,S016,4,103.2,15,350.88,110.96
O01377,2024-03-08,C0608,P102,S004,1,146.0,5,138.7,25.01
O01378,2025-09-21,C2896,P074,S024,4,159.0,5,604.2,167.86
O01379,2024-10-25,C1175,P042,S020,4,77.0,0,308.0,92.61
O01380,2024-08-09,C1402,P159,S027,3,75.0,20,180.0,46.64
O01381,2025-10-24,C0047,P075,S015,4,75.0,20,240.0,65.09
O01382,2025-08-21,C0555,P122,S027,4,62.4,0,249.6,63.31
O01383,2025-05-06,C0669,P003,S019,2,38.0,5,72.2,13.09
O01384,2024-03-01,C2035,P123,S007,4,74.0,15,251.6,72.55
O01385,2025-01-25,C1168,P162,S020,3,192.0,0,576.0,147.44
O01386,2025-03-05,C0155,P118,S027,1,49.0,15,41.65,14.49
O01387,2025-10-20,C1577,P020,S002,3,96.0,10,259.2,78.83
O01388,2024-02-26,C0272,P097,S011,1,73.2,15,62.22,17.11
O01389,2024-10-07,C0904,P112,S002,2,136.0,20,217.6,62.94
O01390,2025-12-06,C1913,P087,S025,3,464.4,20,1114.56,501.55
O01391,2025-07-07,C1383,P002,S014,2,74.0,10,133.2,39.97
O01392,2025-07-12,C1208,P069,S026,5,94.0,0,470.0,105.82
O01393,2025-09-17,C2388,P159,S007,2,75.0,20,120.0,28.48
O01394,2024-12-05,C1326,P010,S015,1,39.0,0,39.0,9.33
O01395,2024-10-29,C0769,P107,S024,5,98.4,5,467.4,149.81
O01396,2025-07-09,C2249,P116,S014,5,79.0,20,316.0,66.04
O01397,2025-06-29,C0212,P142,S017,1,74.4,5,70.68,21.05
O01398,2025-11-29,C0159,P170,S009,1,57.6,15,48.96,10.25
O01399,2024-03-14,C1322,P119,S002,2,305.0,10,549.0,247.05
O01400,2025-03-12,C2820,P042,S004,4,77.0,5,292.6,79.19
O01401,2025-08-17,C1226,P017,S001,3,204.0,5,581.4,200.38
O01402,2024-08-31,C1585,P097,S028,3,61.0,0,183.0,36.02
O01403,2025-01-17,C2755,P173,S034,4,98.0,10,352.8,88.93
O01404,2024-12-06,C2153,P165,S016,2,166.8,20,266.88,67.96
O01405,2024-12-11,C1514,P057,S007,4,121.2,5,460.56,140.95
O01406,2025-03-03,C1525,P161,S008,3,52.8,5,150.48,27.5
O01407,2025-06-05,C2749,P037,S004,5,129.0,0,645.0,173.5
O01408,2024-10-02,C0501,P140,S009,5,85.0,0,425.0,125.88
O01409,2025-08-24,C2467,P067,S003,2,162.0,0,324.0,79.84
O01410,2024-03-07,C1640,P007,S010,1,64.0,5,60.8,20.07
O01411,2024-11-24,C0939,P085,S036,4,134.0,0,536.0,158.47
O01412,2025-06-02,C2820,P092,S021,5,111.0,0,555.0,107.76
O01413,2024-01-09,C0135,P136,S029,4,55.0,20,176.0,56.69
O01414,2024-09-29,C1659,P029,S014,4,151.2,5,574.56,120.92
O01415,2024-08-24,C2175,P128,S028,3,570.0,15,1453.5,654.08
O01416,2025-05-06,C0367,P157,S010,2,93.6,0,187.2,38.01
O01417,2024-07-26,C0828,P124,S003,4,45.0,5,171.0,47.33
O01418,2025-06-07,C2945,P070,S013,5,91.0,15,386.75,70.35
O01419,2024-06-08,C2124,P128,S027,1,684.0,0,684.0,307.8
O01420,2025-01-16,C2889,P054,S001,4,126.0,10,453.6,107.55
O01421,2024-01-04,C0126,P174,S015,3,93.0,15,237.15,51.65
O01422,2025-07-15,C1764,P001,S008,1,79.0,5,75.05,24.76
O01423,2024-02-07,C1038,P132,S019,4,378.0,5,1436.4,646.38
O01424,2024-07-04,C2416,P046,S028,2,139.0,5,264.1,73.95
O01425,2025-12-30,C0786,P071,S026,4,123.0,15,418.2,96.43
O01426,2024-11-25,C2431,P096,S012,2,107.0,15,181.9,51.09
O01427,2024-02-10,C0396,P144,S025,5,369.0,10,1660.5,747.22
O01428,2025-05-26,C2786,P032,S029,1,130.0,5,123.5,24.35
O01429,2025-12-28,C2858,P103,S004,4,77.0,20,246.4,61.82
O01430,2024-06-04,C1742,P054,S025,2,126.0,0,252.0,68.85
O01431,2024-02-27,C1631,P105,S005,1,81.0,20,64.8,13.08
O01432,2024-06-01,C1588,P100,S026,5,345.6,20,1382.4,622.08
O01433,2025-09-27,C0253,P157,S027,4,78.0,5,296.4,85.42
O01434,2025-08-10,C1927,P049,S007,2,120.0,10,216.0,54.07
O01435,2025-04-06,C1966,P040,S005,2,147.0,0,294.0,67.25
O01436,2024-01-26,C0175,P129,S026,2,61.2,15,104.04,24.06
O01437,2024-06-14,C2315,P069,S004,3,112.8,5,321.48,84.05
O01438,2025-10-08,C1526,P165,S035,1,166.8,15,141.78,37.56
O01439,2024-01-01,C1171,P107,S020,4,82.0,5,311.6,79.2
O01440,2025-05-02,C0481,P083,S008,3,149.0,5,424.65,79.65
O01441,2025-07-17,C0781,P046,S025,3,139.0,0,417.0,96.87
O01442,2025-04-14,C1967,P164,S014,2,132.0,15,224.4,67.12
O01443,2024-04-14,C1773,P076,S023,3,78.0,15,198.9,58.81
O01444,2024-05-26,C2208,P013,S019,1,66.0,10,59.4,15.28
O01445,2024-05-28,C0047,P074,S012,1,190.8,5,181.26,56.21
O01446,2024-04-28,C1707,P143,S006,1,30.0,5,28.5,9.16
O01447,2025-08-05,C0267,P008,S015,1,342.0,10,307.8,138.51
O01448,2025-10-30,C1665,P008,S035,2,342.0,5,649.8,292.41
O01449,2024-04-15,C0218,P174,S026,2,111.6,10,200.88,59.41
O01450,2024-08-24,C1926,P049,S027,3,120.0,5,342.0,81.6
O01451,2025-04-03,C1989,P080,S013,2,46.0,5,87.4,24.57
O01452,2024-03-17,C2254,P125,S017,3,37.0,15,94.35,31.57
O01453,2025-04-27,C1727,P068,S021,2,68.0,15,115.6,38.12
O01454,2025-06-05,C1650,P155,S021,1,532.0,10,478.8,215.46
O01455,2025-03-16,C1008,P146,S014,2,87.0,20,139.2,46.92
O01456,2024-01-31,C1371,P005,S016,5,183.6,15,780.3,218.36
O01457,2025-08-04,C1090,P038,S021,5,31.0,5,147.25,34.06
O01458,2024-08-24,C1376,P038,S014,3,31.0,20,74.4,13.62
O01459,2024-07-16,C0707,P002,S020,1,74.0,10,66.6,16.88
O01460,2025-12-21,C1225,P036,S002,1,60.0,20,48.0,11.35
O01461,2024-10-12,C1893,P039,S006,4,703.2,0,2812.8,1265.76
O01462,2025-09-16,C1626,P017,S033,5,204.0,5,969.0,322.14
O01463,2024-04-28,C2520,P090,S013,2,301.2,15,512.04,230.42
O01464,2024-02-25,C0632,P103,S030,4,77.0,0,308.0,100.16
O01465,2024-09-03,C2432,P073,S012,4,82.0,5,311.6,94.27
O01466,2025-07-29,C1573,P105,S009,4,81.0,15,275.4,49.58
O01467,2024-11-29,C0372,P094,S034,4,58.0,20,185.6,39.42
O01468,2024-07-29,C1139,P126,S007,4,74.4,20,238.08,68.17
O01469,2025-07-29,C0353,P023,S021,4,302.0,20,966.4,434.88
O01470,2024-01-25,C1495,P177,S009,3,151.2,20,362.88,120.17
O01471,2024-01-16,C1817,P059,S028,3,34.0,20,81.6,21.75
O01472,2024-05-30,C1792,P074,S011,2,190.8,10,343.44,107.09
O01473,2024-07-08,C1317,P002,S023,5,74.0,5,351.5,91.85
O01474,2025-12-09,C2279,P146,S026,1,87.0,5,82.65,17.85
O01475,2025-08-31,C0478,P097,S001,5,61.0,5,289.75,101.4
O01476,2024-02-21,C0618,P132,S021,1,378.0,10,340.2,153.09
O01477,2025-04-11,C2826,P051,S002,4,154.8,5,588.24,139.35
O01478,2025-06-06,C0116,P021,S005,1,70.0,20,56.0,11.01
O01479,2024-12-10,C2358,P157,S030,1,78.0,15,66.3,20.89
O01480,2024-04-20,C2956,P036,S004,3,72.0,20,172.8,46.12
O01481,2024-08-25,C2500,P079,S023,5,83.0,15,352.75,97.27
O01482,2025-08-06,C0691,P132,S011,1,378.0,15,321.3,144.58
O01483,2024-08-10,C0877,P142,S034,3,62.0,0,186.0,49.03
O01484,2024-07-29,C2993,P046,S024,4,139.0,10,500.4,120.94
O01485,2024-06-05,C0794,P103,S030,5,92.4,15,392.7,93.54
O01486,2024-05-01,C0404,P160,S029,1,85.2,15,72.42,16.03
O01487,2025-04-18,C0538,P086,S012,2,60.0,20,96.0,25.05
O01488,2024-09-06,C0648,P161,S010,1,44.0,20,35.2,9.37
O01489,2024-03-10,C2997,P077,S019,3,156.0,15,397.8,109.78
O01490,2025-07-05,C2342,P177,S020,2,126.0,10,226.8,42.16
O01491,2024-09-17,C1813,P098,S032,2,101.0,0,202.0,38.6
O01492,2024-05-21,C2671,P045,S035,2,51.0,20,81.6,16.16
O01493,2024-06-01,C0467,P060,S003,4,387.0,20,1238.4,557.28
O01494,2024-09-10,C0447,P017,S011,5,204.0,0,1020.0,248.23
O01495,2024-05-04,C2225,P161,S010,3,44.0,20,105.6,24.82
O01496,2025-07-07,C0349,P009,S033,1,96.0,5,91.2,30.54
O01497,2025-07-21,C1762,P017,S012,4,204.0,5,775.2,206.54
O01498,2025-03-22,C2732,P143,S029,1,36.0,20,28.8,9.09
O01499,2024-05-29,C2863,P124,S014,1,45.0,20,36.0,8.78
O01500,2025-06-22,C0827,P001,S007,1,79.0,5,75.05,23.59
O01501,2024-03-24,C1245,P074,S013,2,159.0,0,318.0,91.06
O01502,2024-03-11,C2650,P066,S016,3,126.0,15,321.3,109.35
O01503,2024-06-26,C0137,P052,S001,5,52.8,5,250.8,56.5
O01504,2025-01-15,C0655,P086,S006,2,72.0,20,115.2,35.06
O01505,2024-04-06,C1595,P007,S009,1,64.0,5,60.8,19.64
O01506,2024-02-12,C1835,P124,S029,1,45.0,15,38.25,12.69
O01507,2025-06-18,C1965,P027,S026,5,46.0,5,218.5,50.34
O01508,2025-03-02,C1384,P145,S028,4,140.0,20,448.0,121.09
O01509,2024-11-03,C1871,P147,S003,3,74.0,5,210.9,54.65
O01510,2025-03-07,C2083,P145,S026,4,140.0,15,476.0,145.16
O01511,2025-11-29,C0550,P174,S005,3,93.0,5,265.05,92.69
O01512,2025-03-25,C2747,P161,S023,4,52.8,5,200.64,55.62
O01513,2025-10-04,C0905,P041,S022,3,112.0,15,285.6,88.36
O01514,2024-03-27,C1189,P043,S002,2,75.6,0,151.2,52.07
O01515,2025-07-13,C0152,P015,S013,1,45.6,15,38.76,9.44
O01516,2025-09-21,C1960,P052,S010,1,44.0,0,44.0,7.95
O01517,2024-03-01,C2046,P154,S014,1,157.2,15,133.62,43.08
O01518,2024-04-10,C0429,P130,S030,5,69.0,10,310.5,102.01
O01519,2024-02-09,C2342,P096,S023,5,107.0,0,535.0,123.42
O01520,2025-06-07,C2689,P149,S025,4,130.0,10,468.0,159.7
O01521,2025-04-04,C2160,P032,S035,1,130.0,20,104.0,30.79
O01522,2025-03-29,C2873,P114,S029,5,165.0,15,701.25,146.41
O01523,2025-03-10,C1939,P109,S019,3,200.4,15,511.02,151.33
O01524,2024-12-08,C2074,P069,S009,1,94.0,10,84.6,18.5
O01525,2025-12-03,C2112,P120,S033,3,156.0,20,374.4,73.36
O01526,2024-10-09,C0838,P084,S005,3,88.0,20,211.2,72.88
O01527,2025-06-21,C1622,P099,S022,1,121.0,15,102.85,24.1
O01528,2024-07-05,C0768,P049,S032,4,120.0,10,432.0,95.45
O01529,2024-01-23,C0776,P090,S008,1,251.0,10,225.9,101.66
O01530,2025-02-06,C0721,P012,S010,5,465.6,5,2211.6,995.22
O01531,2024-05-17,C1296,P014,S036,1,57.0,15,48.45,14.39
O01532,2025-11-28,C2925,P145,S034,1,140.0,5,133.0,41.26
O01533,2024-11-17,C0148,P145,S015,3,140.0,5,399.0,93.28
O01534,2025-06-22,C2789,P091,S019,3,555.6,0,1666.8,750.06
O01535,2025-01-14,C0948,P131,S017,4,87.6,15,297.84,59.69
O01536,2024-12-23,C2051,P018,S036,2,44.0,0,88.0,25.31
O01537,2024-12-28,C1859,P132,S010,4,453.6,0,1814.4,816.48
O01538,2024-11-21,C1376,P140,S020,2,85.0,15,144.5,49.98
O01539,2025-01-11,C2950,P107,S030,4,82.0,10,295.2,96.29
O01540,2025-03-09,C2749,P174,S006,1,93.0,0,93.0,30.12
O01541,2024-01-28,C1703,P110,S004,1,81.0,10,72.9,24.02
O01542,2024-02-09,C1368,P120,S021,2,187.2,0,374.4,89.87
O01543,2024-06-03,C2156,P076,S021,1,78.0,0,78.0,24.03
O01544,2024-12-01,C1774,P157,S025,3,78.0,20,187.2,50.35
O01545,2025-11-25,C0428,P030,S007,2,151.0,0,302.0,63.78
O01546,2024-08-17,C0760,P129,S013,3,51.0,15,130.05,45.45
O01547,2024-07-29,C1036,P111,S030,4,74.0,10,266.4,59.37
O01548,2025-03-11,C2900,P116,S012,3,94.8,15,241.74,73.61
O01549,2025-06-23,C0743,P066,S019,1,151.2,5,143.64,33.6
O01550,2025-05-15,C0403,P093,S002,2,46.0,15,78.2,23.01
O01551,2025-06-03,C0149,P148,S008,5,161.0,15,684.25,134.86
O01552,2025-02-24,C2578,P178,S008,2,64.0,0,128.0,39.71
O01553,2025-12-24,C1102,P160,S023,4,71.0,0,284.0,78.85
O01554,2025-01-29,C0231,P049,S028,4,120.0,0,480.0,135.85
O01555,2025-11-04,C2190,P142,S029,5,62.0,0,310.0,92.18
O01556,2024-08-07,C2738,P169,S025,2,46.0,15,78.2,20.77
O01557,2024-11-22,C0235,P143,S035,1,30.0,5,28.5,7.38
O01558,2025-10-13,C2461,P123,S007,2,88.8,20,142.08,45.64
O01559,2024-05-19,C0107,P097,S021,4,61.0,5,231.8,76.06
O01560,2025-03-22,C0391,P093,S033,4,46.0,5,174.8,41.02
O01561,2024-09-14,C1963,P153,S015,1,96.0,10,86.4,23.8
O01562,2025-02-09,C0353,P046,S006,2,166.8,10,300.24,80.56
O01563,2025-01-27,C2169,P152,S006,1,71.0,15,60.35,14.13
O01564,2025-01-30,C2876,P001,S015,3,94.8,20,227.52,42.37
O01565,2024-03-21,C1899,P053,S034,2,57.0,5,108.3,22.33
O01566,2024-06-07,C1094,P021,S003,1,70.0,0,70.0,14.36
O01567,2025-07-27,C1069,P028,S006,1,117.6,10,105.84,29.82
O01568,2024-10-21,C1839,P088,S023,3,170.0,15,433.5,132.71
O01569,2024-06-25,C2782,P075,S032,5,90.0,5,427.5,123.2
O01570,2025-08-22,C2577,P154,S005,5,131.0,0,655.0,199.02
O01571,2025-09-08,C0459,P089,S012,3,100.8,5,287.28,55.98
O01572,2025-04-19,C0200,P169,S026,4,55.2,15,187.68,49.85
O01573,2024-10-30,C2518,P091,S031,4,463.0,10,1666.8,750.06
O01574,2024-02-11,C1442,P143,S004,3,36.0,0,108.0,36.36
O01575,2024-05-06,C0150,P092,S019,1,111.0,10,99.9,22.95
O01576,2024-03-19,C1122,P036,S014,5,60.0,10,270.0,74.72
O01577,2025-08-21,C2056,P022,S006,5,42.0,15,178.5,33.04
O01578,2025-04-29,C0707,P154,S026,2,131.0,20,209.6,40.31
O01579,2024-02-19,C1608,P161,S035,5,52.8,10,237.6,63.65
O01580,2025-11-03,C1794,P137,S009,4,36.0,5,136.8,25.7
O01581,2025-07-05,C1217,P115,S014,3,50.0,20,120.0,34.55
O01582,2025-08-22,C2334,P178,S004,2,76.8,10,138.24,25.85
O01583,2025-10-21,C1907,P109,S029,1,167.0,0,167.0,57.73
O01584,2025-10-05,C2261,P169,S025,1,46.0,5,43.7,14.43
O01585,2024-04-04,C0361,P113,S033,5,91.0,15,386.75,89.83
O01586,2024-02-26,C2954,P068,S015,1,68.0,15,57.8,17.72
O01587,2024-03-20,C1710,P056,S014,4,47.0,15,159.8,43.16
O01588,2024-01-24,C1031,P033,S003,2,116.0,20,185.6,46.42
O01589,2024-08-10,C0945,P137,S027,2,36.0,0,72.0,21.33
O01590,2025-01-29,C0934,P136,S010,5,55.0,15,233.75,48.53
